geneid	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HIS92_RS23855	5.96739532749101	-0.668548748250172	1.33424043204412	1.37845885783359	0.847930195518767	0.999991084536226
HIS92_RS23860	138.303640733424	0.149496573997284	0.706410360803771	0.158738729541057	0.997012057121489	0.999991084536226
HIS92_RS23870	46.3620009323939	1.02506277627336	0.82905681965587	5.67420594034766	0.224835709575326	0.999991084536226
HIS92_RS23875	53.7916057337461	-0.867964902703155	1.17580004338888	1.07120443822535	0.898813615856161	0.999991084536226
HIS92_RS23880	48.6935595826056	0.363291051907266	0.482053052027214	3.12187821245874	0.537640543631409	0.999991084536226
HIS92_RS23900	11.633432991352	0.132324863404844	0.987196508610898	1.00446962744515	0.909117492426059	0.999991084536226
HIS92_RS23905	4.54464585555705	0.839293087310342	1.77053543919396	2.02358666431543	0.731420457877163	0.999991084536226
HIS92_RS23915	2.69571650218165	-0.56939498879766	1.9274574956878	4.68982049661585	0.32062906438765	0.999991084536226
HIS92_RS23920	41.2184160784658	0.0248038027011467	0.6155862946387	0.833912091974184	0.933844722267714	0.999991084536226
HIS92_RS23935	1.902458503128	0.0364686891826871	2.79666722274149	3.10782832408538	0.539945530356962	0.999991084536226
HIS92_RS23950	8.42987059467841	-1.14261835230892	1.44352452145342	0.790312788867112	0.939742032644145	0.999991084536226
HIS92_RS23955	20.2961946723528	0.812991865863656	2.05982323780047	0.300166683201411	0.989803410431108	0.999991084536226
HIS92_RS23960	21.1346123251803	-0.618382795149538	1.10600246689957	1.18275163757664	0.880930202168838	0.999991084536226
HIS92_RS23970	2.03994271315281	-1.9766671214893	3.05208504863042	3.61752683731122	0.460234518447659	0.999991084536226
HIS92_RS23975	2.10054607922063	0.88192794862141	2.8203222472076	0.795129508545941	0.939099826892763	0.999991084536226
HIS92_RS23985	14.1687459388032	-0.340881068401257	0.94726296749768	1.26539121996852	0.86721945641526	0.999991084536226
HIS92_RS23990	7.09653774860087	-0.467636758277581	1.07934649834077	1.44246170856879	0.836782410012599	0.999991084536226
HIS92_RS23995	108.377852447828	0.0483057200547919	0.804172053535601	0.111878903265335	0.99849253191168	0.999991084536226
HIS92_RS24015	8.52499048891905	0.947548817445596	1.17192472999611	1.87091769442858	0.759485219093651	0.999991084536226
HIS92_RS24025	6.28564862103446	-0.802768082512489	1.39589025882485	1.63697176980564	0.802132348684453	0.999991084536226
HIS92_RS24045	9.6200764493158	-1.39201923829996	1.15477826023541	2.9864756743376	0.560091209065138	0.999991084536226
HIS92_RS24060	115.198069126368	0.012404143325462	0.506493163750655	0.367487213615988	0.985051217105715	0.999991084536226
HIS92_RS24065	628.37006020846	0.119391891984017	0.51675103690546	0.374039159214135	0.984546678046102	0.999991084536226
HIS92_RS24070	3050.75098561119	-0.220523358496325	0.72982810293172	0.851713790562656	0.931383715701865	0.999991084536226
HIS92_RS24075	1098.76562126216	-0.814859788533557	0.932199672493875	2.18040891255316	0.702617544166021	0.999991084536226
HIS92_RS24080	4.46542052107864	-1.07791010554378	1.3153806333755	5.56404187688248	0.234157238033312	0.999991084536226
HIS92_RS24085	17.995676220874	0.290750578497927	0.865409066178219	2.6548631729957	0.617135757869903	0.999991084536226
HIS92_RS24090	368.33962157537	0.53895748137444	0.499481075738697	2.81648174431672	0.588991032886174	0.999991084536226
HIS92_RS24095	145.116793026372	0.854297847117299	0.652280057997079	6.02198946903053	0.197512094115235	0.999991084536226
HIS92_RS24100	773.027412618418	0.341288674998972	0.474071342146418	1.8811569702853	0.757605582632119	0.999991084536226
HIS92_RS24105	104.889767749621	0.337887618847354	0.531177450171186	1.5633368572706	0.815366002372681	0.999991084536226
HIS92_RS24110	75.0034978568596	0.0329621540355452	0.674660957972073	0.845003259758386	0.932314945450978	0.999991084536226
HIS92_RS24115	8.35346202685767	0.107385557894521	1.30887038538919	0.680011328651375	0.953770861716727	0.999991084536226
HIS92_RS24120	4.91333916379128	-0.508589629679584	2.14043411674417	0.494665698250429	0.974018191766052	0.999991084536226
HIS92_RS24125	3.95329994216932	0.146363690244173	1.70109886553897	0.113031483859217	0.998461900198533	0.999991084536226
HIS92_RS24130	326.360380305938	-0.336995798483899	0.543071776371253	0.522660120577228	0.971257852220098	0.999991084536226
HIS92_RS24135	240.049447830888	-0.0234987239572756	0.51998029416892	0.463712245085702	0.976936085810624	0.999991084536226
HIS92_RS24140	4.35784551330922	1.78322587228326	1.84505790350145	6.05384703306363	0.19516287209817	0.999991084536226
HIS92_RS24150	33.8135523132198	-0.421177883925471	0.750800026702869	1.82372727059874	0.768138561365154	0.999991084536226
HIS92_RS24155	33.2407358711004	-1.52377110546158	1.17815316840165	2.25302154183942	0.689334754666843	0.999991084536226
HIS92_RS24160	28.7676999038843	-1.01957683393342	0.871924810313963	1.890656811497	0.755861140101441	0.999991084536226
HIS92_RS24165	42.358899460382	-0.0732886517040589	0.663379325274287	1.83892261661848	0.765354058829581	0.999991084536226
HIS92_RS24170	63.7456372391377	0.394944976731993	0.584847986036601	0.932213084570776	0.91989452158773	0.999991084536226
HIS92_RS24175	14.1889974715925	-0.761834389558992	1.07098350782774	1.36328677034318	0.850550183292034	0.999991084536226
HIS92_RS24180	3.36922154153276	1.02630586353044	1.81750244980759	1.69749817479534	0.791172033699926	0.999991084536226
HIS92_RS24185	3.95189028798693	-2.95164268132846	2.02926830400158	4.47188858206407	0.345893793113869	0.999991084536226
HIS92_RS24195	83.7841171794516	0.485719178367356	0.502468631056626	2.66217620408858	0.615849325462652	0.999991084536226
HIS92_RS24200	33.3589267378204	-0.0710464527207509	0.775160815745723	1.99312853994209	0.737022814295045	0.999991084536226
HIS92_RS24205	25.9331060626623	-0.0696398789675166	0.940889668665894	1.24873445266911	0.870011468212327	0.999991084536226
HIS92_RS24210	16.2751426189403	-0.122185623153638	0.806669033079478	3.35216417837199	0.500709958187958	0.999991084536226
HIS92_RS24215	17.6451151244917	-0.426538372388405	1.33564968736811	0.534297710803116	0.970077344118556	0.999991084536226
HIS92_RS24220	10.6572982849448	-0.216539883983087	1.26630058201472	0.503578987808254	0.973151630097284	0.999991084536226
HIS92_RS24225	39.9983183197163	0.18327439622222	0.57425843836955	5.04458883775422	0.282752925323656	0.999991084536226
HIS92_RS24230	153.784994515558	-0.407299811366513	0.467622688960074	3.78379536237543	0.436055932868261	0.999991084536226
HIS92_RS24235	300.042803097278	0.00285375619118693	0.443810341388708	1.03692076793567	0.904146867507185	0.999991084536226
HIS92_RS24240	18.1182971142065	0.0118425580637486	0.941409067674496	0.994994620266567	0.9105540165129	0.999991084536226
HIS92_RS24245	7.81205036388704	-0.481254494677997	1.21204266167603	3.58615329710501	0.464900014602668	0.999991084536226
HIS92_RS24250	27.5390319959609	-0.39991784614916	0.722008247281852	1.34176103959112	0.854251377932952	0.999991084536226
HIS92_RS24255	70.7278159497817	0.430834581107759	0.654287157708166	1.88936744237213	0.756097934234965	0.999991084536226
HIS92_RS24260	377.892487134978	-0.400176506369381	0.54571853813167	1.34429749747235	0.853816248978345	0.999991084536226
HIS92_RS24265	389.163995563369	-0.4578084595381	0.485135930712165	3.02294855704997	0.553992386090268	0.999991084536226
HIS92_RS24270	3682.59647446766	0.0376973166996552	0.678216349831352	1.11054596582221	0.892595381530832	0.999991084536226
HIS92_RS24275	58.7981830321917	-0.270635879882443	0.597820133505649	0.276192006200148	0.991298767058513	0.999991084536226
HIS92_RS24280	1087.05537656605	-0.0295180913938285	0.68925879913067	0.684955663238782	0.953171153404106	0.999991084536226
HIS92_RS24285	79.7416787080189	-0.167272777419249	0.572270318235626	0.673614621036705	0.954542468799577	0.999991084536226
HIS92_RS24295	11.7320903596388	-0.442880575812523	0.869325890565057	5.06937904792569	0.280252566936588	0.999991084536226
HIS92_RS24300	7.35326753559775	-0.725307180348167	1.08043527591045	1.51837925923333	0.823380901728507	0.999991084536226
HIS92_RS24305	651.697814745927	-0.209097091613376	0.699137941915203	0.783706453256571	0.940618998952969	0.999991084536226
HIS92_RS24310	40.3553683983342	0.305336887149533	0.759098622128575	1.26199263098442	0.867790241395412	0.999991084536226
HIS92_RS24315	1117.60664752746	0.0319566446238709	0.812393904982372	0.459573832123908	0.977315256727977	0.999991084536226
HIS92_RS24325	6167.40241930314	0.110977892155516	0.550571912353283	0.77363150944376	0.941947762776269	0.999991084536226
HIS92_RS24330	99.4409860789838	-0.402359316332428	0.69925668493273	1.23498856356724	0.872305066269636	0.999991084536226
HIS92_RS24335	153.435068745421	-0.502559595485454	0.787022549733762	2.35355930211151	0.671035598365106	0.999991084536226
HIS92_RS24340	5.43286397914608	0.507252677311058	1.2934234459704	0.410952199207372	0.981570432981759	0.999991084536226
HIS92_RS24345	264.840210290338	-0.561716852770849	0.791456359994721	3.54611698039952	0.470900890329356	0.999991084536226
HIS92_RS24350	31.1797229117148	-0.482119194341082	0.871555813896369	0.862596822698833	0.929864503066001	0.999991084536226
HIS92_RS24355	120.986132270361	-0.302509690471362	0.478639832232496	2.1446610214972	0.709172354943736	0.999991084536226
HIS92_RS24360	325.251130761276	-0.938486823643614	0.876457823044738	3.351360550078	0.500835979064897	0.999991084536226
HIS92_RS24365	48.7942961685117	0.263470514575512	0.542803455367037	1.35678541710104	0.851670048493922	0.999991084536226
HIS92_RS24375	51.8568497663778	-0.487624803488672	0.77482929320031	2.59981875887638	0.626855230393368	0.999991084536226
HIS92_RS24380	6.88427203594349	-0.696970094024884	1.18505970099239	1.24377493188182	0.870840107492168	0.999991084536226
HIS92_RS24385	6.82232270969652	1.04713805209125	1.48103940641169	1.81895005766125	0.769013558289111	0.999991084536226
HIS92_RS24390	68.9616119139221	-0.0614010349597304	0.678444708046964	1.42322887171682	0.840147845400795	0.999991084536226
HIS92_RS24395	56.4145032000334	-0.374669063635472	0.651329983013799	0.66888653848892	0.95510968551398	0.999991084536226
HIS92_RS24400	213.933935060938	-0.295679216806045	0.855500797538232	0.147972036167545	0.997394359962611	0.999991084536226
HIS92_RS24405	12.5934657300188	-0.499310456300202	1.35033461949882	0.294462785831399	0.990168807649431	0.999991084536226
HIS92_RS24415	59.9580582061149	0.111673373136801	0.801049981718871	1.24237007205591	0.871074605780843	0.999991084536226
HIS92_RS24420	57.1339160143847	0.555668867172583	0.855357845115012	1.43195670755458	0.838622203994616	0.999991084536226
HIS92_RS24425	65.7935570472362	0.320426730889899	0.688552287549251	0.723575640158884	0.948390055842803	0.999991084536226
HIS92_RS24445	6.55946681849823	1.34610647586445	1.17957469070256	3.0639253658053	0.547185223476301	0.999991084536226
HIS92_RS24450	41.8605462349777	0.107345934218204	0.632527779377371	0.765565962079705	0.943003900907268	0.999991084536226
HIS92_RS24455	38.0001606514872	0.081102241950529	0.703103244875395	4.44074104778889	0.34963200167236	0.999991084536226
HIS92_RS24460	177.336413012296	0.84388593837914	0.697246609853199	1.66760209447165	0.796593984662266	0.999991084536226
HIS92_RS24465	267.953617879537	1.07695041932166	0.756086123956786	2.49459475021447	0.645603947557581	0.999991084536226
HIS92_RS24470	457.275353106007	-0.194054415333219	0.549430631200663	1.01521630864306	0.907479989598355	0.999991084536226
HIS92_RS24475	20.9772253614965	-0.325128232190319	1.32744981198338	0.851146194400513	0.931462645814835	0.999991084536226
HIS92_RS24480	5.5650692540207	-0.334682303368382	1.48807730170051	1.30949063904325	0.859763258865957	0.999991084536226
HIS92_RS24485	8.03118948535455	-0.241311908303542	1.22929556189115	0.892357945299779	0.925654628099768	0.999991084536226
HIS92_RS24490	54.0278978868344	-0.245531565503077	0.803689278923467	0.918224722372742	0.921931749889868	0.999991084536226
HIS92_RS24500	71.4563588207964	0.223283678180294	0.455842036433641	1.75994198692075	0.779802461587359	0.999991084536226
HIS92_RS24505	293.415121634333	0.530248883064197	0.41862067303139	3.12475856374104	0.537168717769051	0.999991084536226
HIS92_RS24510	228.678379575303	-0.321392290976962	0.540255026647684	1.76089238758124	0.77962900428104	0.999991084536226
HIS92_RS24515	184.402628066643	-0.360784049506161	0.474313042276534	1.57092699410634	0.814007700204782	0.999991084536226
HIS92_RS24540	3.27530344753495	-0.965826239743218	1.92182407674461	7.00203466506927	0.13578074172689	0.999991084536226
HIS92_RS24545	7.74361715519866	-1.37919723677945	1.38746494300438	2.22970961170329	0.693593901958287	0.999991084536226
HIS92_RS24550	17.4861351642254	0.0525468037002766	1.09436082260473	0.534212320059567	0.970086075589418	0.999991084536226
HIS92_RS24555	16.5483196903594	0.697389504661173	1.63052197152994	0.619907824549443	0.960825991015889	0.999991084536226
HIS92_RS24560	2.55301537249332	0.984931902980425	2.75475847610448	0.734219295455617	0.947042902983439	0.999991084536226
HIS92_RS24565	63.43840447301	-0.454719917796341	0.872559484152055	2.49181518924695	0.646102007478792	0.999991084536226
HIS92_RS24585	23.2469195723259	-0.181327395095933	1.13512231293032	0.109463889762054	0.998555753011478	0.999991084536226
HIS92_RS24590	227.875887729843	-0.234446272609586	0.90845763486895	0.094687628381422	0.998914034196651	0.999991084536226
HIS92_RS24595	291.928176516812	0.0281883582768879	0.845954503030035	0.355154629994843	0.985981083209468	0.999991084536226
HIS92_RS24600	70.5449814294276	-0.480426308834179	0.826793468514911	0.703532279740926	0.95089260559911	0.999991084536226
HIS92_RS24605	82.7050881809048	-0.301518132602109	0.591126709304449	2.40737434177854	0.661295012259992	0.999991084536226
HIS92_RS24610	1768.09613642642	-0.58898439940098	0.853241972532778	2.00511851484504	0.734817385178931	0.999991084536226
HIS92_RS24625	5.4159191731708	0.4178193578228	1.14666582215452	1.47364506856914	0.831299433267978	0.999991084536226
HIS92_RS24640	2.72452447557417	0.862507328353078	1.90848596623642	1.92711852363931	0.74916165909729	0.999991084536226
HIS92_RS24645	2.14791563330274	1.41328811948564	2.86200565873205	1.9719054782462	0.740926409672387	0.999991084536226
HIS92_RS24650	125.988697432983	-0.759875311943424	0.50972571665459	9.6586844640446	0.0465867989312163	0.999991084536226
HIS92_RS24660	7.32470626473272	0.393120411942119	1.30573915496117	2.07679239507365	0.72163711549455	0.999991084536226
HIS92_RS24675	49.6528304901148	2.02142970175774	1.00571429488409	8.48040915735254	0.0754832848937848	0.999991084536226
HIS92_RS24680	32.9508531652213	1.19230698426381	1.08183275265396	5.78383985580376	0.215883290885264	0.999991084536226
HIS92_RS24685	11.2315364676927	-0.0309180982724312	1.1182078733184	0.969322374474089	0.914411492932392	0.999991084536226
HIS92_RS24695	16.5568803727072	-1.06749484174915	0.800758439632942	3.49951283533741	0.477952422813987	0.999991084536226
HIS92_RS24715	31.5040970560004	0.273389102227643	2.29358997014425	0.0187214469667936	0.999956460875939	0.999991084536226
HIS92_RS24720	7.48356017339815	0.393664539201555	2.18174490238526	0.354868840322325	0.986002322471655	0.999991084536226
HIS92_RS24725	4.42212822544045	1.62460388400755	1.54088748687299	1.39958532973878	0.84426708494754	0.999991084536226
HIS92_RS24730	14.1088229613855	0.659320106112453	0.974560735616266	1.05925650384779	0.9006815552503	0.999991084536226
HIS92_RS24735	11.184275004071	-0.796774693736521	1.00101407992996	2.61483465360831	0.624197491380902	0.999991084536226
HIS92_RS24740	20.3839634475695	-0.52275130361103	0.933241355948086	2.17816182459421	0.703029308152808	0.999991084536226
HIS92_RS24745	6.77707619878737	-0.442243042199728	1.3785075342142	0.656206226704981	0.956617724068303	0.999991084536226
HIS92_RS24750	16.533775804134	0.280160750506387	1.06900723305042	1.58202189787943	0.812019671954484	0.999991084536226
HIS92_RS24755	18.3017942970543	-0.251996431747481	0.87735415727562	0.20188240617955	0.995235635798014	0.999991084536226
HIS92_RS24760	71.4665626137723	0.52764962007504	1.20704529328776	0.306850805917492	0.989367650710805	0.999991084536226
HIS92_RS24765	180.554153265772	0.299035728835046	0.889503525872368	1.09802954905422	0.894584714057558	0.999991084536226
HIS92_RS24770	17.4128526363784	-0.348325644312679	0.839389271435725	0.635125424647327	0.959081606280149	0.999991084536226
HIS92_RS24775	163.418253772053	-0.169453905522023	0.42349808232316	0.421868261123421	0.980647648212684	0.999991084536226
HIS92_RS24780	418.752166506793	0.181000570430233	0.60104291219345	0.878982073665071	0.927556627583683	0.999991084536226
HIS92_RS24790	629.172400882682	-0.539140497909875	0.93942432502129	1.46433699155801	0.832939385113549	0.999991084536226
HIS92_RS24800	108.66296112315	-0.505301136124186	1.18948608555697	0.560396263021801	0.96736124990324	0.999991084536226
HIS92_RS24805	23.3919061511393	-0.438171231478064	1.23725260721856	3.35667931204983	0.500002297872766	0.999991084536226
HIS92_RS24810	82.866670130475	0.0350149847856641	1.17391430704491	0.37394661359491	0.984553855124533	0.999991084536226
HIS92_RS24815	80.498160472709	0.423284961235306	1.2083375756984	0.447795158285345	0.97838005931979	0.999991084536226
HIS92_RS24820	51.9589775483261	0.19824949437838	1.26793110846241	1.14910592286242	0.886404786160814	0.999991084536226
HIS92_RS24825	474.094872520083	-0.0520597642731032	1.25190661388301	0.212343446625709	0.994747276986506	0.999991084536226
HIS92_RS24830	12.0020050200079	0.0506242848352988	1.96308955776651	0.215334622312383	0.994603584638129	0.999991084536226
HIS92_RS24835	119.484460534306	0.0667984803796992	1.59755700148867	0.110873942700806	0.998518998444536	0.999991084536226
HIS92_RS24840	80.3694471071764	-0.382955834211688	1.3052705430243	0.167484910483608	0.996683344425706	0.999991084536226
HIS92_RS24845	62.2718132108482	-0.436815437697225	1.29160508316875	0.548660856899573	0.968594195270084	0.999991084536226
HIS92_RS24850	17.975666526992	-0.380445144389791	1.06508724959391	1.1653615169399	0.883768024420901	0.999991084536226
HIS92_RS24855	28.0601577852788	-0.426837870488772	0.800213320140258	0.562548556582129	0.967133085640395	0.999991084536226
HIS92_RS24860	19.7882269809744	-0.414270809383053	0.789509496517224	0.786161722111032	0.940293592717972	0.999991084536226
HIS92_RS24865	2.73789296218484	-3.76379428326842	2.24012609166243	10.0283701160607	0.0399524931191075	0.999991084536226
HIS92_RS24870	188.446989826583	-0.114473830950627	0.58200742398303	0.234156011851297	0.993658539402575	0.999991084536226
HIS92_RS24875	28.9804696081469	-0.462513417003861	0.611652557848809	2.16439296326786	0.705553170866367	0.999991084536226
HIS92_RS24885	2.94289185592957	1.64276837836372	2.63966333790125	0.77125085568737	0.942260203824351	0.999991084536226
HIS92_RS24890	465.935884954142	-0.433900714947735	0.433719820077068	3.43998264221125	0.487062595369554	0.999991084536226
HIS92_RS24895	72.7286861823097	0.0666689760919863	0.760702625503468	0.77379236098821	0.941926631042639	0.999991084536226
HIS92_RS24900	11.9968059121071	-0.526973674052625	0.973790638606397	2.35405723449529	0.670945283654854	0.999991084536226
HIS92_RS24905	39.3715283913864	0.389750200018217	0.666597959718056	1.48771260260619	0.828815774057414	0.999991084536226
HIS92_RS24920	80.7076885254633	-0.0281792100298441	0.4925449403773	5.99081909753875	0.199834958727068	0.999991084536226
HIS92_RS24930	626.53565827927	0.711627647199049	0.917316508433271	3.40545919085577	0.492398282928677	0.999991084536226
HIS92_RS24935	42.8581470871213	0.802401276839604	0.846868055633113	4.20526981763044	0.37893780595092	0.999991084536226
HIS92_RS24940	33.2937301472295	1.30709950500782	0.935381839325806	4.65490207968361	0.324573105226359	0.999991084536226
HIS92_RS24945	121.461678646794	1.65621898712605	0.774049502617113	6.49875596063328	0.164868784705645	0.999991084536226
HIS92_RS24950	433.106485825518	1.60663107881084	0.678719440187863	8.84229767016961	0.0651644580965097	0.999991084536226
HIS92_RS24955	226.271585878064	1.25981903450217	0.731147372801296	6.70284156192514	0.152450035470795	0.999991084536226
HIS92_RS24960	592.242168197964	1.08259434204694	0.726327706562135	5.3029343910477	0.257602356388755	0.999991084536226
HIS92_RS24965	274.738930532421	1.74094716864393	0.817323546149374	7.39223869593584	0.116556068048112	0.999991084536226
HIS92_RS24970	1297.79749529259	0.859447057282104	0.797684712816113	3.45378107105273	0.484940743695529	0.999991084536226
HIS92_RS24975	155.727865220846	0.823477968190833	0.845442385648843	1.93255715810102	0.748161908687806	0.999991084536226
HIS92_RS24980	34.9129166954082	0.976110486750389	0.961125617361417	3.21900315692048	0.52186708943061	0.999991084536226
HIS92_RS24985	904.343676807612	0.768915612560651	0.327868866300125	10.2149383080007	0.0369586085499659	0.999991084536226
HIS92_RS24990	193.495531881787	1.31013275627153	0.718006643972199	4.63134376498851	0.327256307570367	0.999991084536226
HIS92_RS24995	4257.11154732336	0.912679488040982	1.42552330715276	2.02266205130934	0.731590519652899	0.999991084536226
HIS92_RS25000	176.761517552983	1.19665488395338	0.638377415866796	6.29430419111063	0.178221122411378	0.999991084536226
HIS92_RS25005	297.71475746952	0.957411217908174	0.572274611562844	6.32992580019831	0.175826857553256	0.999991084536226
HIS92_RS25010	167.374792561751	0.816532924620039	0.513036646031168	5.75666293161402	0.218072775518513	0.999991084536226
HIS92_RS25015	36.6565255492251	0.542661895425804	0.705482260575587	2.15455962251082	0.70735645784509	0.999991084536226
HIS92_RS25020	6.89199298567063	0.87913283931263	1.23990063597165	3.09782489882744	0.541590189406607	0.999991084536226
HIS92_RS25025	15.7286998409031	0.555850683548619	0.943859892119678	4.68171874429748	0.321540651132826	0.999991084536226
HIS92_RS25030	4.74114792260519	0.216035274887688	1.37278084931455	4.54523988996139	0.337216853139138	0.999991084536226
HIS92_RS25035	7.99491522093802	1.48495282804059	1.1847061284228	2.87187197291686	0.57949113436068	0.999991084536226
HIS92_RS25040	93.3269351450959	-0.531578189340699	0.702878928308441	1.69153347366853	0.792254999320581	0.999991084536226
HIS92_RS25045	20.4523790175197	-0.0790626107329887	0.719607492847639	3.30754698376292	0.507737394232189	0.999991084536226
HIS92_RS25050	37.1240142831642	1.84438502358036	0.756234873969876	7.87934567197519	0.096099253160994	0.999991084536226
HIS92_RS25055	2.30351369833321	-0.383418573182758	1.99957265023436	4.36448269173883	0.358920066381197	0.999991084536226
HIS92_RS25060	2.97581916106583	1.45160946644394	2.30696175145441	0.937671903943865	0.919095050049312	0.999991084536226
HIS92_RS25065	9.20537593529294	0.338603227586768	0.918382019276457	4.59477746712926	0.331456774610881	0.999991084536226
HIS92_RS25070	7.15949574438653	0.613321533938521	1.31150785358233	2.27107077002785	0.686040919268773	0.999991084536226
HIS92_RS25075	6.32035029124905	1.67701015884962	1.31024325253633	3.49892976488842	0.478041094751518	0.999991084536226
HIS92_RS25080	3.74996846342067	1.56040622988215	1.78008613192772	2.93970647164554	0.567965554467236	0.999991084536226
HIS92_RS25090	4.78091067653591	0.727747282330106	1.79503187979028	1.24795086676168	0.870142472728313	0.999991084536226
HIS92_RS25095	217.767067595592	1.41340096563332	0.743299095178284	7.47839411389643	0.11266580356538	0.999991084536226
HIS92_RS25100	40070.9825650539	1.18059211099511	1.94778793999652	1.77163033527449	0.777668459258106	0.999991084536226
HIS92_RS25105	3.26964457224515	2.1545459367736	2.35055079083528	2.73530900420573	0.603050282467929	0.999991084536226
HIS92_RS25110	8.2878559864144	2.15856930248983	1.24662174242987	4.04280416888355	0.4002439293276	0.999991084536226
HIS92_RS25115	85.2004720880019	1.37648009342986	0.682293330663105	8.54683228286081	0.0734803125795792	0.999991084536226
HIS92_RS25120	43.7965083850452	1.60131799548897	0.971935422721394	3.26657971161248	0.514244782887227	0.999991084536226
HIS92_RS25125	5.22249775317557	1.56755495179279	1.34818496925202	1.67142750773249	0.795901072768302	0.999991084536226
HIS92_RS25130	13.8994327153657	0.841413633947148	1.01708909181713	1.05495639652813	0.901351424503288	0.999991084536226
HIS92_RS25135	35.2883713232524	1.63822133789128	0.898296440765886	6.6633587819619	0.154784094153847	0.999991084536226
HIS92_RS25140	43.310451368432	0.75462906794138	0.977670233836737	3.59258952294485	0.463940243736824	0.999991084536226
HIS92_RS25145	17.743287042905	1.85077724991784	1.23289855659414	3.31273476211794	0.50691708062563	0.999991084536226
HIS92_RS25150	11.3704020083199	0.445941587386682	1.12970602953848	0.74163679031345	0.946096728703038	0.999991084536226
HIS92_RS25155	37.0182416777972	1.83088897108138	0.921383521888783	5.82372174453542	0.212705290276301	0.999991084536226
HIS92_RS25160	16.9784355829362	1.88236078148008	1.22006710394884	3.21196333761534	0.523000831864429	0.999991084536226
HIS92_RS25165	54.3701925745381	2.30960242809275	1.19482369453113	5.80633779685985	0.214085430181643	0.999991084536226
HIS92_RS25170	29250.824653867	2.17623217460034	1.19274961918988	4.4142949830968	0.35283117953412	0.999991084536226
HIS92_RS25175	2.76956116187144	0.802699296636535	2.04073631272091	0.831449286972628	0.934182813656996	0.999991084536226
HIS92_RS25180	70.2516493409484	1.30409729208504	0.869549857687695	3.28680067404488	0.511026289885468	0.999991084536226
HIS92_RS25185	132.892031915531	1.54446192232855	0.864723725509642	4.96505101629103	0.290902314597345	0.999991084536226
HIS92_RS25190	45.3805185942803	1.02536097789262	1.01204361107204	2.13809590478439	0.710377061561516	0.999991084536226
HIS92_RS25195	16.8187570869333	1.33119992597621	1.02879024468229	2.76810730146246	0.597350403473568	0.999991084536226
HIS92_RS25200	173.415164100362	1.72720524730503	0.705744891544486	7.59560987665515	0.107566455735946	0.999991084536226
HIS92_RS25215	203.561641962179	1.18092679209551	0.82781520970008	4.48616990617501	0.344190522560284	0.999991084536226
HIS92_RS25220	198.423093957535	0.913750251560577	0.791391407150461	3.77285317979187	0.43761868633622	0.999991084536226
HIS92_RS25225	784.619890340222	1.00793533554019	0.896593303469765	4.08881775320521	0.394119103002449	0.999991084536226
HIS92_RS25230	130.99024820126	1.21329950012336	0.966840668739625	3.68722823202845	0.449986229940415	0.999991084536226
HIS92_RS25255	2.05064655283248	4.79015439829887	2.70809579323284	6.21596643105742	0.183589864003571	0.999991084536226
HIS92_RS25260	261.861877939333	0.755537222171487	1.03168972651718	3.06397387453657	0.54717719351711	0.999991084536226
HIS92_RS25265	155.777052992497	1.14380408923772	1.13535560517012	2.52829734751947	0.639575984154774	0.999991084536226
HIS92_RS25270	424.319753100254	0.738102251349678	1.30734796890959	1.94773380883447	0.745371602254881	0.999991084536226
HIS92_RS25275	729.402035336945	1.03622135650898	1.37520513471263	2.35014138733942	0.671655628888835	0.999991084536226
HIS92_RS25280	1316.30477050426	1.14505507525413	2.00391601379126	1.57403240838545	0.813451559213919	0.999991084536226
HIS92_RS25285	599.636585984601	1.50873087463154	0.7870840383258	6.22493428943744	0.182967997627598	0.999991084536226
HIS92_RS25290	175.999355016721	1.3224032321809	0.790921008550676	6.17543031669601	0.18642449295643	0.999991084536226
HIS92_RS25295	216.327161782179	1.43993656371331	0.848945605060855	5.36861247436633	0.25152220678771	0.999991084536226
HIS92_RS25300	135.110641836171	1.09072785465854	0.904437431755989	4.25069605370891	0.373139706474982	0.999991084536226
HIS92_RS25305	64.2896910664331	1.35076573345101	1.02662340497757	4.71503897482486	0.317805081983353	0.999991084536226
HIS92_RS25310	370.812344866234	0.894514485603991	0.921809416654227	4.52350008332581	0.339770065624415	0.999991084536226
HIS92_RS25330	249.981632130499	1.75272944665653	1.24775424365552	2.87283689194652	0.57932633896755	0.999991084536226
HIS92_RS25335	1101.80466175678	1.0509220463428	1.39659127066428	2.55266068494456	0.635231553703894	0.999991084536226
HIS92_RS25340	3112.47247837	0.953625584017507	1.41370498308537	2.30322507549482	0.68018193904939	0.999991084536226
HIS92_RS25345	16.2950007521649	-0.592750262708451	0.772562208188944	1.9617606428027	0.742792186356113	0.999991084536226
HIS92_RS25350	223.657473726778	0.745040828178929	0.342950451476556	5.15025088622281	0.272225318544593	0.999991084536226
HIS92_RS25355	410.825848792746	0.656177901830127	0.334951758215297	4.32181762120288	0.36420105094765	0.999991084536226
HIS92_RS25360	447.765969221762	0.507662414276482	0.309752455279315	3.12479004315531	0.5371635625255	0.999991084536226
HIS92_RS25365	123.756533259191	1.95641012891576	0.705760307280946	10.6557880150559	0.0307173841111125	0.999991084536226
HIS92_RS25370	241.425324666625	1.38700476702371	0.822383927714269	5.86052920145826	0.209808965855125	0.999991084536226
